|lat|lon|season|fishingHours|fishingDays|meanFishingHours|meanFishingDays|nCount|medianFishingHoursPerMonth|flagOne|cuantilDays|cuantilHours|decilDays|decilHours|logFishingHours|logFishingDays|lonTimesFishing|sumfishingHoursPerMonth|distance|fishingHoursTimesDistance
1083|-14.8|-78.3|verano|5.22|1.0|5.22|1.0|5|5.22|1|27|50|3|5|1.6524974018945473|0.0|-4.058109248564478|100.71833333333333|2.269526455276511|3.743387919828192e-05
1084|-14.8|-77.8|verano|0.6|1.0|0.6|1.0|1|0.6|1|27|8|3|1|-0.5108256237659907|0.0|-0.46347073521867915|100.71833333333333|1.8068623510660626|3.425590149270791e-06
1085|-14.8|-77.7|verano|0.38|1.0|0.38|1.0|1|0.38|1|27|5|3|1|-0.9675840262617056|0.0|-0.2931541758369049|100.71833333333333|1.7153698014422425|2.0596832574341388e-06
1086|-14.8|-77.5|verano|4.41|1.0|4.41|1.0|1|4.41|1|27|47|3|5|1.4838746894587547|0.0|-3.3933742615545004|100.71833333333333|1.5355707589362304|2.1397720228822263e-05
1087|-14.8|-77.4|verano|0.29000000000000004|1.0|0.29000000000000004|1.0|2|0.29000000000000004|1|27|4|3|1|-1.2378743560016172|0.0|-0.22285912859294077|100.71833333333333|1.4476600276653375|1.3265501187070618e-06
1088|-14.8|-77.2|verano|1.6300000000000001|1.0|1.6300000000000001|1.0|3|1.6300000000000001|1|27|23|3|3|0.488580014818671|0.0|-1.2493852492925817|100.71833333333333|1.2771857952936994|6.5781044645353314e-06
1089|-14.8|-77.0|verano|18.779999999999998|5.0|3.7559999999999993|1.0|22|4.22|1|27|42|3|5|2.9327924737801165|1.6094379124341003|-3.2262249507703|100.71833333333333|1.1070548478282378|6.569371286556649e-05
1090|-14.8|-76.9|verano|10.350000000000001|2.0|5.175000000000001|1.0|9|5.175000000000001|1|27|50|3|5|2.3369865197113784|0.6931471805599453|-3.951192268868628|100.71833333333333|1.0182585310715606|3.3301016400893005e-05
1091|-14.8|-76.8|verano|23.2|3.0|7.733333333333333|1.0|28|0.36|1|27|60|3|6|3.1441522786722644|1.0986122886681098|-0.2745081166950737|100.71833333333333|0.9317351748753494|6.830296523847491e-05
1092|-14.8|-76.7|verano|20.1|4.0|5.025|1.0|26|1.0550000000000002|1|27|49|3|5|3.0007198150650303|1.3862943611198906|-0.8034138107924741|100.71833333333333|0.8481806624180996|5.3869569659774636e-05
1093|-14.8|-76.6|verano|57.83|6.0|14.4575|1.5|44|1.4649999999999999|1|77|73|8|8|4.057507672170127|1.791759469228055|-1.1141864274958215|100.71833333333333|0.7685638789977026|0.0001404404601877903
1094|-14.8|-76.5|verano|52.21|3.0|26.105|1.5|41|26.105|1|77|82|8|9|3.955274047422461|1.0986122886681098|-19.827894623620328|100.71833333333333|0.69149082025722|0.0001140772896456619
1095|-14.8|-76.2|verano|14.2|2.0|7.1|1.0|15|3.9125|1|27|58|3|6|2.653241964607215|0.6931471805599453|-2.9600618887656998|100.71833333333333|0.42273415582373264|1.896770407843437e-05
1096|-14.8|-76.1|verano|69.25|5.0|17.3125|1.25|59|9.693333333333333|1|73|75|8|8|4.237723145067448|1.6094379124341003|-7.324015819695189|100.71833333333333|0.3389043618780943|7.415766012048945e-05
1097|-14.8|-76.0|verano|179.16|10.0|35.832|2.0|144|25.075|1|84|86|9|9|5.188279261339099|2.302585092994046|-18.921083549833696|100.71833333333333|0.2664735756130445|0.00015085311594408886
1098|-14.8|-75.9|verano|35.01|5.0|7.002|1.0|39|4.12|1|27|58|3|6|3.555633734966574|1.6094379124341003|-3.104777349373666|100.71833333333333|0.20083855730412342|2.2217658430501894e-05
1099|-14.8|-75.8|verano|9.84|2.0|4.92|1.0|7|2.5075000000000003|1|27|49|3|5|2.286455711064162|0.6931471805599453|-1.8871291224702553|100.71833333333333|0.14837317277728804|4.613277337936465e-06
1100|-14.7|-78.8|verano|1.25|1.0|1.25|1.0|2|1.25|1|27|19|3|2|0.22314355131420976|0.0|-0.6737230895504523|146.2025|2.7180328053943636|1.073553739679854e-05
1101|-14.7|-78.6|verano|8.969999999999999|1.0|8.969999999999999|1.0|8|8.969999999999999|1|27|64|3|7|2.1938856760707046|0.0|-4.822366238607411|146.2025|2.524828376583237|7.156215125866261e-05
1102|-14.7|-78.4|verano|3.8899999999999997|1.0|3.8899999999999997|1.0|3|3.8899999999999997|1|27|43|3|5|1.3584091576303547|0.0|-2.0859834818146066|146.2025|2.332769669555912|2.8673489134163675e-05
1103|-14.7|-78.3|verano|10.280000000000001|2.0|5.140000000000001|1.0|8|5.140000000000001|1|27|50|3|5|2.330200260027019|0.6931471805599453|-2.752770985448266|146.2025|2.2372622401497693|7.267233079761674e-05
1104|-14.7|-78.0|verano|1.72|1.0|1.72|1.0|2|1.72|1|27|24|3|3|0.5423242908253617|0.0|-0.917631367452677|146.2025|1.9534396154475773|1.0616650478724407e-05
1105|-14.7|-77.8|verano|21.98|2.0|10.99|1.0|21|10.99|1|27|68|3|7|3.090132948975475|0.6931471805599453|-5.848203690087379|146.2025|1.7671961779044147|0.0001227358779710033
1106|-14.7|-77.7|verano|0.33|1.0|0.33|1.0|1|0.33|1|27|5|3|1|-1.1086626245216111|0.0|-0.1753800379610472|146.2025|1.6752642571248246|1.7468529372397857e-06
1107|-14.7|-77.6|verano|7.57|1.0|7.57|1.0|7|7.57|1|27|59|3|6|2.0241930674493576|0.0|-4.0179340298558515|146.2025|1.5837069033441675|3.7881727114039096e-05
1108|-14.7|-77.4|verano|10.79|1.0|10.79|1.0|11|10.79|1|27|67|3|7|2.378619779270043|0.0|-5.712255262392914|146.2025|1.4012892476929966|4.7775838310088606e-05
1109|-14.7|-77.3|verano|6.67|1.0|6.67|1.0|7|6.67|1|27|56|3|6|1.8976198599275322|0.0|-3.5265539234965204|146.2025|1.3120036416489034|2.765158029247133e-05
1110|-14.7|-77.2|verano|1.73|2.0|0.865|1.0|3|0.865|1|27|12|3|2|0.5481214085096876|0.6931471805599453|-0.4567500555736052|146.2025|1.2243755778763301|6.692984872241699e-06
1111|-14.7|-77.1|verano|0.24|1.0|0.24|1.0|1|0.24|1|27|3|3|1|-1.4271163556401458|0.0|-0.1265641832390007|146.2025|1.1387877570908378|8.636009534426173e-07
1112|-14.7|-77.0|verano|38.510000000000005|3.0|19.255000000000003|1.5|39|19.255000000000003|1|77|77|8|8|3.6509179478268177|1.0986122886681098|-10.140968861681575|146.2025|1.0557364991795977|0.00012846598079098648
1113|-14.7|-76.9|verano|26.74|2.0|26.74|2.0|32|26.74|1|84|82|9|9|3.286160571673797|0.6931471805599453|-14.06478001402165|146.2025|0.9742753389571202|8.231939967572083e-05
1114|-14.7|-76.8|verano|75.19000000000001|6.0|25.063333333333336|2.0|62|0.87|1|84|81|9|9|4.320018243389936|1.791759469228055|-0.4570099690497769|146.2025|0.883454829688534|0.00020989568768156863
1115|-14.7|-76.7|verano|64.72|5.0|21.573333333333334|1.6666666666666667|61|5.49|1|80|79|8|8|4.170070272750237|1.6094379124341003|-2.8801354286007426|146.2025|0.7948411389076466|0.00016254661413643207
1116|-14.7|-76.6|verano|68.25|5.0|22.75|1.6666666666666667|46|6.39|1|80|80|8|8|4.223177434065069|1.6094379124341003|-3.3479181272550056|146.2025|0.7092618952826903|0.00015295665092259294
1117|-14.7|-76.5|verano|19.76|3.0|6.586666666666667|1.0|21|1.1700000000000002|1|27|56|3|6|2.983659692319722|1.0986122886681098|-0.6121988338092715|146.2025|0.6279589445974956|3.920823324493229e-05
1118|-14.7|-76.4|verano|0.43|2.0|0.215|1.0|2|0.215|1|27|3|3|1|-0.843970070294529|0.6931471805599453|-0.1123510199893983|146.2025|0.5505974523188482|7.481035834842022e-07
1119|-14.7|-76.3|verano|19.69|3.0|6.5633333333333335|1.0|15|1.54|1|27|56|3|6|2.9801108926510342|1.0986122886681098|-0.803693507292967|146.2025|0.47762281614261165|2.9715966702850625e-05
1120|-14.7|-76.2|verano|40.51|4.0|13.503333333333332|1.3333333333333333|39|2.6799999999999997|1|75|72|8|8|3.701548857214599|1.3862943611198906|-1.3968023802602554|146.2025|0.38410697273025834|4.916697806027932e-05
1121|-14.7|-76.1|verano|87.91|6.0|21.9775|1.5|69|10.8675|1|77|79|8|8|4.476313563863087|1.791759469228055|-5.656652588020041|146.2025|0.2892925275564474|8.035901004052846e-05
1122|-14.7|-76.0|verano|87.89|7.0|17.578|1.4|59|12.19|1|76|76|8|8|4.4760860325765535|1.9459101490553132|-6.336690549067218|146.2025|0.19960502623932225|5.5433208877934334e-05
1123|-14.7|-75.9|verano|0.37|1.0|0.37|1.0|1|0.37|1|27|5|3|1|-0.9942522733438669|0.0|-0.19208289871924217|146.2025|0.12646804537115652|1.4785690542612194e-07
1124|-14.6|-79.4|verano|5.85|1.0|5.85|1.0|4|5.85|1|27|53|3|6|1.766441661243765|0.0|-2.13937314326509|217.115|3.283462552123901|6.0694175420908e-05
1125|-14.6|-78.8|verano|2.2800000000000002|1.0|2.2800000000000002|1.0|3|2.2800000000000002|1|27|31|3|4|0.8241754429663495|0.0|-0.8275061603297792|217.115|2.6948644365162333|1.9414707509530777e-05
1126|-14.6|-78.7|verano|8.51|1.0|8.51|1.0|10|8.51|1|27|62|3|7|2.1412419425852827|0.0|-3.0847108675126083|217.115|2.5972720941788108|6.984029922468611e-05
1127|-14.6|-78.6|verano|19.43|2.0|9.715|1.0|13|9.715|1|27|65|3|7|2.9668182633893485|0.6931471805599453|-3.517025539460654|217.115|2.499870062863257|0.0001534791262955815
1128|-14.6|-78.5|verano|3.2800000000000002|2.0|1.6400000000000001|1.0|4|1.6400000000000001|1|28|23|3|3|1.1878434223960523|0.6931471805599453|-0.5929576491720977|217.115|2.4026814876716336|2.490170752092483e-05
1129|-14.6|-78.4|verano|4.28|2.0|2.14|1.0|4|2.14|1|28|29|3|3|1.4539530095937054|0.6931471805599453|-0.7727517674964881|217.115|2.30573336082037|3.118257203090908e-05
1130|-14.6|-78.3|verano|2.21|1.0|2.21|1.0|3|2.21|1|28|30|3|3|0.7929925155296614|0.0|-0.7970108007277248|217.115|2.209057339952941|1.542617822102838e-05
1131|-14.6|-78.1|verano|4.18|2.0|2.09|1.0|6|2.09|1|28|29|3|3|1.430311246536665|0.6931471805599453|-0.7518089491744006|217.115|2.016678043516108|2.66361795468831e-05
1132|-14.6|-78.0|verano|14.34|2.0|7.17|1.0|12|7.17|1|28|58|3|6|2.663052835171474|0.6931471805599453|-2.5758699306818964|217.115|1.9210721827146369|8.70466208984751e-05
1133|-14.6|-77.9|verano|19.85|2.0|9.925|1.0|13|9.925|1|28|66|3|7|2.9882040071331994|0.6931471805599453|-3.5610505953066354|217.115|1.8259371104175521|0.00011452634698730305
1134|-14.6|-77.8|verano|4.75|2.0|2.375|1.0|6|2.375|1|28|32|3|4|1.55814461804655|0.6931471805599453|-0.8510466803307003|217.115|1.7313504357004021|2.598589457332453e-05
1135|-14.6|-77.7|verano|13.36|2.0|6.68|1.0|15|6.68|1|28|56|3|6|2.5922651681085|0.6931471805599453|-2.3906040577574093|217.115|1.6374071977367117|6.912294534014565e-05
1136|-14.6|-77.6|verano|23.09|6.0|3.848333333333333|1.0|24|1.78|1|28|43|3|5|3.139399623366404|1.791759469228055|-0.6361974069041751|217.115|1.5442248318169112|0.00011266617405438352
1137|-14.6|-77.5|verano|59.769999999999996|6.0|11.953999999999999|1.2|57|8.99|1|73|70|8|7|4.0905038628361625|1.791759469228055|-3.20901365635723|217.115|1.4519498377010085|0.0002742167316880778
1138|-14.6|-77.4|verano|53.059999999999995|4.0|13.264999999999999|1.0|48|16.125|1|28|72|3|8|3.9714233487095933|1.3862943611198906|-5.748451281578887|217.115|1.3606996566840182|0.0002281332580364015
1139|-14.6|-77.3|verano|21.65|3.0|7.216666666666666|1.0|21|6.99|1|28|58|3|6|3.075005454448499|1.0986122886681098|-2.4886672961333853|217.115|1.268560426507143|8.678169768231992e-05
1140|-14.6|-77.2|verano|13.469999999999999|2.0|6.734999999999999|1.0|14|6.734999999999999|1|28|56|3|6|2.6004649904222727|0.6931471805599453|-2.3947769615180894|217.115|1.17770435835994|5.012598963115506e-05
1141|-14.6|-77.1|verano|26.76|3.0|8.92|1.0|28|4.98|1|28|63|3|7|3.286908235260028|1.0986122886681098|-1.7684545056767151|217.115|1.0884528265845892|9.203537846745334e-05
1142|-14.6|-77.0|verano|32.84|4.0|10.946666666666667|1.3333333333333333|31|6.74|1|75|68|8|7|3.4916472845842277|1.3862943611198906|-2.3903461299311424|217.115|1.0012350152187015|0.00010389586417357318
1143|-14.6|-76.9|verano|42.28|3.0|14.093333333333334|1.0|35|20.6|1|28|73|3|8|3.7443141610020367|1.0986122886681098|-7.296317619694633|217.115|0.9166316357730638|0.00012245849073748424
1144|-14.6|-76.8|verano|8.719999999999999|2.0|4.359999999999999|1.0|13|3.3899999999999997|1|28|46|3|5|2.1656192379208883|0.6931471805599453|-1.1991433111484695|217.115|0.8354373439702051|2.3019158917277444e-05
1145|-14.6|-76.7|verano|18.130000000000003|2.0|9.065000000000001|1.0|15|9.065000000000001|1|28|64|3|7|2.89756802476676|0.6931471805599453|-3.2023835294659513|217.115|0.7510888336941277|4.3027705899038e-05
1146|-14.6|-76.6|verano|60.23|5.0|15.0575|1.25|50|9.255|1|74|74|8|8|4.09817056705563|1.6094379124341003|-3.2652419224834763|217.115|0.659859406313189|0.00012558083230374543
1147|-14.6|-76.5|verano|83.75|7.0|20.9375|1.75|64|3.6550000000000002|1|81|78|9|8|4.427836170705175|1.9459101490553132|-1.2878313336250375|217.115|0.5715718993267608|0.0001512567507265674
1148|-14.6|-76.4|verano|119.98|6.0|29.995|1.5|101|8.807500000000001|1|78|83|8|9|4.787325062224947|1.791759469228055|-3.099246942864381|217.115|0.4878262355593487|0.00018494095365308996
1149|-14.6|-76.3|verano|145.2|9.0|36.3|2.25|118|17.0975|1|87|86|9|9|4.978112102390695|2.1972245773362196|-6.0085173755843675|217.115|0.41006774379363153|0.00018814007250100498
1150|-14.6|-76.2|verano|207.11|12.0|34.51833333333334|2.0|154|11.579999999999998|1|84|85|9|9|5.33325005308806|2.4849066497880004|-4.064187181908205|217.115|0.3363354790978823|0.000220106482214494
1151|-14.6|-76.1|verano|120.61|7.0|30.1525|1.75|100|13.169999999999998|1|81|84|9|9|4.792562199595151|1.9459101490553132|-4.616157335974021|217.115|0.25657964728324895|9.778328050311749e-05
1152|-14.6|-76.0|verano|33.95|3.0|11.316666666666668|1.0|26|7.569999999999999|1|28|68|3|7|3.5248888540047054|1.0986122886681098|-2.6498399465720928|217.115|0.1675381654198718|1.7972670656661428e-05
1153|-14.5|-79.4|verano|1.31|1.0|1.31|1.0|1|1.31|1|28|20|3|2|0.2700271372130602|0.0|-0.6472826086956522|160.69333333333333|3.267371777315829|1.3524740188228231e-05
1154|-14.5|-78.8|verano|7.51|2.0|3.755|1.0|7|3.755|1|28|42|3|5|2.0162354657760435|0.6931471805599453|-1.8413582807832727|160.69333333333333|2.6752357524524744|6.348353161871648e-05
1155|-14.5|-78.7|verano|5.77|1.0|5.77|1.0|6|5.77|1|28|53|3|6|1.7526720805200082|0.0|-2.825873299037504|160.69333333333333|2.576900139935575|4.698210641318023e-05
1156|-14.5|-78.6|verano|5.92|1.0|5.92|1.0|8|5.92|1|28|53|3|6|1.7783364488959144|0.0|-2.895652173913043|160.69333333333333|2.4786977087172097|4.636650424978658e-05
1157|-14.5|-78.2|verano|2.88|1.0|2.88|1.0|4|2.88|1|28|36|3|4|1.0577902941478545|0.0|-1.401526717557252|160.69333333333333|2.087595346612937|1.8997562843593115e-05
1158|-14.5|-78.1|verano|7.71|1.0|7.71|1.0|7|7.71|1|28|60|3|6|2.0425181875752383|0.0|-3.747205857948888|160.69333333333333|1.9903724101785465|4.848951084292493e-05
1159|-14.5|-78.0|verano|17.189999999999998|1.0|17.189999999999998|1.0|20|17.189999999999998|1|28|75|3|8|2.8443278193947577|0.0|-8.343967806173248|160.69333333333333|1.8934387582385597|0.00010284571964240218
1160|-14.5|-77.9|verano|11.26|2.0|5.63|1.0|10|5.63|1|28|52|3|6|2.421256622711544|0.6931471805599453|-2.729279372718221|160.69333333333333|1.7968412092335817|6.393036319636817e-05
1161|-14.5|-77.8|verano|13.209999999999999|3.0|4.403333333333333|1.0|15|3.1599999999999997|1|28|47|3|5|2.580974118534234|1.0986122886681098|-1.5299203451709258|160.69333333333333|1.7006370368776438|7.098613531054534e-05
1162|-14.5|-77.7|verano|9.530000000000001|3.0|3.176666666666667|1.0|11|0.92|1|28|38|3|4|2.254444717666111|1.0986122886681098|-0.44484732824427486|160.69333333333333|1.6048969846067975|4.8328035713606126e-05
1163|-14.5|-77.6|verano|5.369999999999999|2.0|2.6849999999999996|1.0|5|2.6849999999999996|1|28|34|3|4|1.6808279085207731|0.6931471805599453|-1.2966063723863257|160.69333333333333|1.5097093532200057|2.5616908280882597e-05
1164|-14.5|-77.5|verano|40.26|4.0|13.42|1.3333333333333333|33|2.16|1|75|72|8|8|3.695358420211645|1.3862943611198906|-1.0417358114835713|160.69333333333333|1.4151856172248165|0.00018003057086924136
1165|-14.5|-77.4|verano|19.580000000000002|3.0|6.526666666666667|1.0|16|0.75|1|28|56|3|6|2.9745086371023644|1.0986122886681098|-0.36124709591769005|160.69333333333333|1.3214682482753797|8.175766922441201e-05
1166|-14.5|-77.3|verano|7.29|2.0|3.645|1.0|7|3.645|1|28|41|3|5|1.986503546020567|0.6931471805599453|-1.7533925904414205|160.69333333333333|1.2287417675003893|2.830396192659679e-05
1167|-14.5|-77.2|verano|11.74|4.0|2.935|1.0|15|1.685|1|28|37|3|4|2.4630018143999504|1.3862943611198906|-0.8095046465316962|160.69333333333333|1.137248579335228|4.218738262192809e-05
1168|-14.5|-77.1|verano|14.09|2.0|7.045|1.0|13|7.045|1|28|58|3|6|2.645465325910589|0.6931471805599453|-3.380162006306007|160.69333333333333|1.0452853943780054|4.653770444841205e-05
1169|-14.5|-77.0|verano|72.28999999999999|5.0|24.096666666666664|1.6666666666666667|50|15.525|1|80|80|8|8|4.280685807012206|1.6094379124341003|-7.439169847328245|160.69333333333333|0.954129737352313|0.000217943910182155
1170|-14.5|-76.9|verano|74.67|6.0|18.6675|1.5|57|13.93|1|78|77|8|8|4.3130784050476105|1.791759469228055|-6.666219299701295|160.69333333333333|0.8649309542963549|0.00020407352832428366
1171|-14.5|-76.8|verano|18.12|3.0|6.04|1.0|16|4.9|1|28|54|3|6|2.8970163006148333|1.0986122886681098|-2.3418519747759707|160.69333333333333|0.7783620980623295|4.456551763905525e-05
1172|-14.5|-76.7|verano|0.12|1.0|0.12|1.0|2|0.12|1|28|2|3|1|-2.120263536200091|0.0|-0.0572768005310322|160.69333333333333|0.69540603657144|2.6368096797379895e-07
1173|-14.5|-76.6|verano|9.07|2.0|4.535|1.0|9|4.535|1|28|47|3|5|2.2049722641270453|0.6931471805599453|-2.161763607699967|160.69333333333333|0.6144543046476202|1.7609862302884533e-05
1174|-14.5|-76.5|verano|83.42999999999999|7.0|20.857499999999998|1.75|63|4.145|1|81|78|9|8|4.424007956913983|1.9459101490553132|-1.9732772568868238|160.69333333333333|0.5282579257332547|0.00013926030668327068
1175|-14.5|-76.4|verano|190.98|12.0|38.196|2.4|133|1.7850000000000001|1|88|87|9|9|5.2521687105220565|2.4849066497880004|-0.8486599734483905|160.69333333333333|0.43627564234094623|0.00026327397921762155
1176|-14.5|-76.3|verano|125.58|10.0|20.93|1.6666666666666667|102|2.495|1|80|78|8|8|4.832943005685963|2.302585092994046|-1.1846695569200134|160.69333333333333|0.348735481561597|0.0001383807553698537
1177|-14.5|-76.2|verano|241.48000000000002|13.0|40.24666666666667|2.1666666666666665|182|17.573333333333334|1|86|88|9|9|5.486786653928226|2.5649493574615367|-8.333189512114174|160.69333333333333|0.269993400104524|0.00020601241691628678
1178|-14.5|-76.1|verano|58.56|4.0|19.52|1.3333333333333333|40|23.470000000000002|1|75|77|8|8|4.0700518696530565|1.3862943611198906|-11.114754812479257|160.69333333333333|0.1952422969031021|3.6127179608967816e-05
1179|-14.4|-78.9|verano|1.35|1.0|1.35|1.0|2|1.35|1|28|20|3|2|0.30010459245033816|0.0|-0.4591658583899128|231.975|2.7582513176286167|1.1765941500159517e-05
1180|-14.4|-78.8|verano|9.82|3.0|3.2733333333333334|1.0|9|3.34|1|29|39|3|4|2.2844211223663744|1.0986122886681098|-1.1345705356180624|231.975|2.659225137366138|8.251362693402592e-05
1181|-14.4|-78.7|verano|19.69|2.0|9.845|1.0|17|9.845|1|29|65|3|7|2.9801108926510342|0.6931471805599453|-3.3400215540467726|231.975|2.560274659328562|0.00015929104296400076
1182|-14.4|-78.6|verano|16.45|1.0|16.45|1.0|15|16.45|1|29|75|3|8|2.800325477211381|0.0|-5.573747171031361|231.975|2.46140901339049|0.00012794071422857382
1183|-14.4|-78.3|verano|3.28|2.0|1.64|1.0|3|1.64|1|29|23|3|3|1.1878434223960523|0.6931471805599453|-0.5535596508244423|231.975|2.1654372147905754|2.24428766169486e-05
1184|-14.4|-78.2|verano|20.91|2.0|10.455|1.0|19|10.455|1|29|67|3|7|3.0402275134405423|0.6931471805599453|-3.5244358228257355|231.975|2.067038057511276|0.0001365719742582798
1185|-14.4|-78.1|verano|7.39|1.0|7.39|1.0|8|7.39|1|29|59|3|6|2.0001277349601105|0.0|-2.4880224162086426|231.975|1.9688002263307358|4.597324623434167e-05
1186|-14.4|-78.0|verano|51.51|3.0|51.51|3.0|46|51.51|1|92|91|10|10|3.9417759635774936|1.0986122886681098|-17.31988360814743|231.975|1.8707491363622166|0.00030448519813666117
1187|-14.4|-77.9|verano|32.77|2.0|32.77|2.0|36|32.77|1|84|85|9|9|3.489513462710723|0.6931471805599453|-11.004560836297017|231.975|1.7729157710393353|0.00018357926496490265
1188|-14.4|-77.8|verano|19.180000000000003|3.0|6.393333333333334|1.0|18|1.1|1|29|55|3|6|2.953868069455292|1.0986122886681098|-0.36891906455437007|231.975|1.6753382736629556|0.00010153369587420817
1189|-14.4|-77.7|verano|18.78|3.0|6.260000000000001|1.0|19|6.01|1|29|55|3|6|2.932792473780117|1.0986122886681098|-2.013048819915939|231.975|1.5780641087104135|9.364386113700709e-05
1190|-14.4|-77.6|verano|10.83|2.0|5.415|1.0|17|2.7199999999999998|1|29|51|3|6|2.382320061012899|0.6931471805599453|-0.9098911520637999|231.975|1.4811530411135672|5.068593626899451e-05
1191|-14.4|-77.5|verano|21.65|3.0|7.216666666666666|1.0|20|7.25|1|29|58|3|6|3.075005454448499|1.0986122886681098|-2.4221360060351333|231.975|1.3846813103382256|9.472547964545375e-05
1192|-14.4|-77.4|verano|6.69|2.0|3.345|1.0|8|3.345|1|29|39|3|4|1.900613874140137|0.6931471805599453|-1.1160814742967993|231.975|1.288747582422563|2.7242882879329426e-05
1193|-14.4|-77.3|verano|7.4799999999999995|4.0|1.8699999999999999|1.0|11|1.7449999999999999|1|29|26|3|3|2.012232791986386|1.3862943611198906|-0.5814786076085785|231.975|1.1934816006960396|2.8208267143099832e-05
1194|-14.4|-77.2|verano|22.48|5.0|4.496|1.0|19|4.57|1|29|47|3|5|3.1126260250254902|1.6094379124341003|-1.5208707834896003|231.975|1.0990570190849949|7.806846011130283e-05
1195|-14.4|-77.1|verano|19.43|3.0|6.476666666666667|1.0|20|7.99|1|29|56|3|6|2.9668182633893485|1.0986122886681098|-2.6555835758163595|231.975|1.005710858646748|6.174545876768045e-05
1196|-14.4|-77.0|verano|47.36|5.0|11.84|1.25|39|7.8675|1|74|69|8|7|3.8577779905757503|1.6094379124341003|-2.61147752990624|231.975|0.913773676136488|0.00013674435858449996
1197|-14.4|-76.9|verano|83.36|5.0|27.786666666666665|1.6666666666666667|67|15.19|1|80|82|8|9|4.423168578005057|1.6094379124341003|-5.0355038258433025|231.975|0.8221907051894977|0.00021656553902363093
1198|-14.4|-76.8|verano|35.12|4.0|11.706666666666665|1.3333333333333333|37|3.15|1|75|69|8|7|3.558770768766916|1.3862943611198906|-1.042870999030068|231.975|0.7305748118433811|8.107338087122391e-05
1199|-14.4|-76.7|verano|21.06|4.0|5.265|1.0|26|2.2575|1|29|50|3|5|3.0473755067058295|1.3862943611198906|-0.7464177174264468|231.975|0.6414682811332134|4.2686705254094935e-05
1200|-14.4|-76.6|verano|13.32|5.0|2.664|1.0|16|1.66|1|29|34|3|4|2.589266665112243|1.6094379124341003|-0.5481452742752451|231.975|0.556078731565946|2.3404512076767886e-05
