lat|lon|season_year|season|fishingHours|nCount|nMonths|fishingDays|logFishingHours|logFishinDays|flagOne
-8.3|-79.4|2020|verano|49.08|49|2|3.0|3.8934516198427107|1.0986122886681098|1
-8.3|-79.4|2021|verano|14.47|13|1|1.0|2.6720775406433925|0.0|1
-8.3|-79.4|2022|verano|4.82|9|1|1.0|1.572773928062509|0.0|1
-8.3|-79.4|2023|verano|0.8200000000000001|3|1|1.0|-0.19845093872383818|0.0|1
-8.3|-79.4|2024|verano|48.11|26|2|3.0|3.8734900557113625|1.0986122886681098|1
-8.3|-79.3|2017|verano|8.459999999999999|10|1|1.0|2.1353491736181316|0.0|1
-8.3|-79.3|2018|verano|111.1|78|3|5.0|4.7104306966455844|1.6094379124341003|1
-8.3|-79.3|2019|verano|26.14|10|2|2.0|3.2634667081960758|0.6931471805599453|1
-8.3|-79.3|2020|verano|27.62|28|2|2.0|3.318540147981146|0.6931471805599453|1
-8.3|-79.3|2021|verano|48.22|28|1|3.0|3.875773872753025|1.0986122886681098|1
-8.3|-79.3|2022|verano|33.51|43|3|2.0|3.511843901749219|0.6931471805599453|1
-8.3|-79.3|2023|verano|9.15|12|1|1.0|2.21375387928743|0.0|1
-8.3|-79.3|2024|verano|114.65|84|2|5.0|4.741884009303914|1.6094379124341003|1
-8.3|-79.2|2017|verano|0.54|1|1|1.0|-0.616186139423817|0.0|1
-8.3|-79.2|2018|verano|185.07|102|3|8.0|5.220734131889657|2.0794415416798357|1
-8.3|-79.2|2019|verano|25.02|27|2|2.0|3.219675505038765|0.6931471805599453|1
-8.3|-79.2|2020|verano|159.79|124|3|7.0|5.073860453151297|1.9459101490553132|1
-8.3|-79.2|2021|verano|88.74|62|2|4.0|4.4857107459507635|1.3862943611198906|1
-8.3|-79.2|2022|verano|244.87|153|3|11.0|5.500727457475334|2.3978952727983707|1
-8.3|-79.2|2023|verano|12.379999999999999|14|3|1.0|2.51608226725645|0.0|1
-8.3|-79.2|2024|verano|124.36|83|2|6.0|4.823180585190553|1.791759469228055|1
-8.3|-79.1|2018|verano|59.18|46|1|3.0|4.080583646972063|1.0986122886681098|1
-8.3|-79.1|2019|verano|4.83|5|1|1.0|1.5748464676644813|0.0|1
-8.3|-79.1|2020|verano|21.05|19|2|1.0|3.0469005601283903|0.0|1
-8.3|-79.1|2021|verano|102.32|75|2|5.0|4.628105157270587|1.6094379124341003|1
-8.3|-79.1|2022|verano|477.58|196|2|20.0|6.168731685154665|2.995732273553991|1
-8.3|-79.1|2023|verano|109.99|94|4|5.0|4.700389452569025|1.6094379124341003|1
-8.3|-79.1|2024|verano|106.27|72|2|5.0|4.6659830253846035|1.6094379124341003|1
-8.3|-79.0|2022|verano|21.830000000000002|18|2|1.0|3.0832851705618527|0.0|1
-8.3|-79.0|2023|verano|16.43|11|2|1.0|2.799108932049177|0.0|1
-8.3|-79.0|2024|verano|13.100000000000001|10|1|1.0|2.572612230207106|0.0|1
-8.2|-82.7|2017|verano|1.34|1|1|1.0|0.29266961396282004|0.0|1
-8.2|-82.7|2021|verano|0.39|1|1|1.0|-0.941608539858445|0.0|1
-8.2|-82.3|2021|verano|1.12|1|1|1.0|0.11332868530700327|0.0|1
-8.2|-81.8|2017|verano|3.17|3|1|1.0|1.1537315878891892|0.0|1
-8.2|-81.8|2021|verano|8.95|7|1|1.0|2.191653532286764|0.0|1
-8.2|-81.8|2022|verano|1.86|2|1|1.0|0.62057648772511|0.0|1
-8.2|-81.6|2017|verano|5.07|2|1|1.0|1.623340817603092|0.0|1
-8.2|-81.4|2024|verano|3.62|2|1|1.0|1.2864740258376797|0.0|1
-8.2|-81.2|2017|verano|6.03|5|1|1.0|1.7967470107390942|0.0|1
-8.2|-81.2|2018|verano|0.35|1|1|1.0|-1.0498221244986778|0.0|1
-8.2|-81.2|2019|verano|0.8200000000000001|2|1|1.0|-0.19845093872383818|0.0|1
-8.2|-81.1|2017|verano|0.89|1|1|1.0|-0.11653381625595151|0.0|1
-8.2|-81.0|2017|verano|0.89|1|1|1.0|-0.11653381625595151|0.0|1
-8.2|-80.9|2017|verano|3.13|4|1|1.0|1.1410330045520618|0.0|1
-8.2|-80.8|2022|verano|1.11|1|1|1.0|0.10436001532424286|0.0|1
-8.2|-80.7|2019|verano|0.97|1|1|1.0|-0.030459207484708574|0.0|1
-8.2|-80.6|2017|verano|2.37|2|2|1.0|0.8628899551470398|0.0|1
-8.2|-80.6|2020|verano|0.1|1|1|1.0|-2.3025850929940455|0.0|1
-8.2|-80.5|2017|verano|1.02|1|1|1.0|0.01980262729617973|0.0|1
-8.2|-80.5|2019|verano|2.63|2|1|1.0|0.9669838461896731|0.0|1
-8.2|-80.5|2020|verano|4.08|5|1|1.0|1.4060969884160703|0.0|1
-8.2|-80.4|2020|verano|12.89|11|1|1.0|2.556451816951096|0.0|1
-8.2|-80.4|2021|verano|1.38|2|1|1.0|0.3220834991691132|0.0|1
-8.2|-80.3|2020|verano|7.8|7|1|1.0|2.0541237336955462|0.0|1
-8.2|-80.2|2017|verano|7.67|9|1|1.0|2.0373166153791646|0.0|1
-8.2|-80.2|2019|verano|1.78|4|2|1.0|0.5766133643039938|0.0|1
-8.2|-80.2|2020|verano|27.48|28|1|2.0|3.3134584673541485|0.6931471805599453|1
-8.2|-80.2|2021|verano|25.58|21|1|2.0|3.2418107961506966|0.6931471805599453|1
-8.2|-80.1|2017|verano|5.13|6|1|1.0|1.6351056591826783|0.0|1
-8.2|-80.1|2019|verano|8.76|12|1|1.0|2.1701959049483|0.0|1
-8.2|-80.1|2020|verano|22.6|24|1|1.0|3.1179499062782403|0.0|1
-8.2|-80.1|2021|verano|3.7499999999999996|6|2|1.0|1.3217558399823193|0.0|1
-8.2|-80.1|2022|verano|0.04|1|1|1.0|-3.2188758248682006|0.0|1
-8.2|-80.1|2023|verano|2.23|4|1|1.0|0.8020015854720274|0.0|1
-8.2|-80.1|2024|verano|1.37|2|1|1.0|0.3148107398400336|0.0|1
-8.2|-80.0|2017|verano|0.96|2|1|1.0|-0.040821994520255166|0.0|1
-8.2|-80.0|2018|verano|2.19|1|1|1.0|0.7839015438284094|0.0|1
-8.2|-80.0|2019|verano|31.169999999999998|32|2|2.0|3.4394560937792455|0.6931471805599453|1
-8.2|-80.0|2020|verano|20.42|24|1|1.0|3.01651481273652|0.0|1
-8.2|-80.0|2021|verano|0.44|1|1|1.0|-0.8209805520698302|0.0|1
-8.2|-80.0|2022|verano|0.8799999999999999|3|1|1.0|-0.12783337150988502|0.0|1
-8.2|-80.0|2023|verano|13.100000000000001|16|1|1.0|2.572612230207106|0.0|1
-8.2|-80.0|2024|verano|0.2|1|1|1.0|-1.6094379124341003|0.0|1
-8.2|-79.9|2017|verano|4.73|7|2|1.0|1.5539252025038417|0.0|1
-8.2|-79.9|2018|verano|0.35|1|1|1.0|-1.0498221244986778|0.0|1
-8.2|-79.9|2019|verano|5.43|10|2|1.0|1.691939133945844|0.0|1
-8.2|-79.9|2020|verano|71.78|58|2|3.0|4.273605885719461|1.0986122886681098|1
-8.2|-79.9|2022|verano|1.6|7|1|1.0|0.47000362924573563|0.0|1
-8.2|-79.9|2023|verano|34.83|38|1|2.0|3.5504790843779097|0.6931471805599453|1
-8.2|-79.9|2024|verano|2.5700000000000003|3|1|1.0|0.9439058989071285|0.0|1
-8.2|-79.8|2017|verano|5.79|5|2|1.0|1.7561322915849038|0.0|1
-8.2|-79.8|2019|verano|65.71000000000001|52|1|3.0|4.1852511209097765|1.0986122886681098|1
-8.2|-79.8|2020|verano|57.89|61|2|3.0|4.058544658090914|1.0986122886681098|1
-8.2|-79.8|2022|verano|10.52|15|3|1.0|2.3532782073095637|0.0|1
-8.2|-79.8|2023|verano|71.45|74|3|3.0|4.268997904375876|1.0986122886681098|1
-8.2|-79.8|2024|verano|1.67|2|1|1.0|0.5128236264286637|0.0|1
-8.2|-79.7|2017|verano|30.93|32|2|2.0|3.4317265866969784|0.6931471805599453|1
-8.2|-79.7|2019|verano|178.68|111|2|8.0|5.185596496483918|2.0794415416798357|1
-8.2|-79.7|2020|verano|43.83|44|2|2.0|3.780318514430718|0.6931471805599453|1
-8.2|-79.7|2021|verano|4.14|3|1|1.0|1.4206957878372228|0.0|1
-8.2|-79.7|2022|verano|18.6|22|3|1.0|2.9231615807191558|0.0|1
-8.2|-79.7|2023|verano|55.25|47|3|3.0|4.0118683403978626|1.0986122886681098|1
-8.2|-79.7|2024|verano|27.04|21|2|2.0|3.2973172511747633|0.6931471805599453|1
-8.2|-79.6|2017|verano|33.82|36|2|2.0|3.5210523434704344|0.6931471805599453|1
-8.2|-79.6|2018|verano|20.490000000000002|19|2|1.0|3.0199369622508083|0.0|1
-8.2|-79.6|2019|verano|67.55|46|2|3.0|4.212868064406208|1.0986122886681098|1
-8.2|-79.6|2020|verano|25.22|24|2|2.0|3.2276373305367736|0.6931471805599453|1
-8.2|-79.6|2021|verano|22.84|23|1|1.0|3.1285133847878095|0.0|1
-8.2|-79.6|2022|verano|62.04|51|3|3.0|4.127779338308338|1.0986122886681098|1
-8.2|-79.6|2023|verano|92.26|80|4|4.0|4.524610678129674|1.3862943611198906|1
-8.2|-79.6|2024|verano|94.15|46|2|4.0|4.544889255103161|1.3862943611198906|1
-8.2|-79.5|2017|verano|62.57|42|2|3.0|4.136285930010272|1.0986122886681098|1
-8.2|-79.5|2018|verano|149.97|105|2|7.0|5.010435274093589|1.9459101490553132|1
-8.2|-79.5|2019|verano|93.99|55|1|4.0|4.54318839363221|1.3862943611198906|1
-8.2|-79.5|2020|verano|62.86|55|3|3.0|4.140910031369422|1.0986122886681098|1
-8.2|-79.5|2021|verano|30.97|30|1|2.0|3.4330189939851112|0.6931471805599453|1
-8.2|-79.5|2022|verano|19.83|24|3|1.0|2.9871959425317045|0.0|1
-8.2|-79.5|2023|verano|35.449999999999996|30|3|2.0|3.5681232529781366|0.6931471805599453|1
-8.2|-79.5|2024|verano|49.19|29|2|3.0|3.8956903508072482|1.0986122886681098|1
-8.2|-79.4|2017|verano|32.77|26|2|2.0|3.489513462710723|0.6931471805599453|1
-8.2|-79.4|2018|verano|46.51|43|2|2.0|3.839667343236006|0.6931471805599453|1
-8.2|-79.4|2019|verano|26.64|18|1|2.0|3.2824138456721883|0.6931471805599453|1
-8.2|-79.4|2020|verano|148.01|101|2|7.0|4.997279839049098|1.9459101490553132|1
-8.2|-79.4|2021|verano|127.82|83|2|6.0|4.850623024222136|1.791759469228055|1
-8.2|-79.4|2022|verano|186.3|155|3|8.0|5.227358277607543|2.0794415416798357|1
-8.2|-79.4|2023|verano|7.6499999999999995|10|3|1.0|2.0347056478384444|0.0|1
-8.2|-79.4|2024|verano|41.900000000000006|17|2|2.0|3.735285826928092|0.6931471805599453|1
-8.2|-79.3|2017|verano|0.37|1|1|1.0|-0.9942522733438669|0.0|1
-8.2|-79.3|2018|verano|104.51|80|3|5.0|4.649282760606412|1.6094379124341003|1
-8.2|-79.3|2019|verano|2.11|3|2|1.0|0.7466879474879751|0.0|1
-8.2|-79.3|2020|verano|80.95|67|2|4.0|4.393831680123644|1.3862943611198906|1
-8.2|-79.3|2021|verano|106.48|72|2|5.0|4.667957174086856|1.6094379124341003|1
-8.2|-79.3|2022|verano|252.57|128|3|11.0|5.5316884380176825|2.3978952727983707|1
-8.2|-79.3|2023|verano|20.03|26|3|1.0|2.997231149677727|0.0|1
-8.2|-79.3|2024|verano|103.13|84|2|5.0|4.635990328327978|1.6094379124341003|1
-8.2|-79.2|2018|verano|112.15|75|2|5.0|4.719837260966218|1.6094379124341003|1
-8.2|-79.2|2019|verano|17.02|14|3|1.0|2.834389123145228|0.0|1
-8.2|-79.2|2020|verano|109.14|80|2|5.0|4.6926314617580855|1.6094379124341003|1
-8.2|-79.2|2021|verano|253.32|144|2|11.0|5.534653511648229|2.3978952727983707|1
-8.2|-79.2|2022|verano|672.43|251|2|29.0|6.510898016839005|3.367295829986474|1
-8.2|-79.2|2023|verano|49.1|45|3|3.0|3.893859034800475|1.0986122886681098|1
-8.2|-79.2|2024|verano|187.32999999999998|126|2|8.0|5.232871767472967|2.0794415416798357|1
-8.2|-79.1|2018|verano|20.009999999999998|12|1|1.0|2.996232148595642|0.0|1
-8.2|-79.1|2019|verano|15.53|13|1|1.0|2.7427736371605955|0.0|1
-8.2|-79.1|2020|verano|32.92|22|1|2.0|3.494080375808869|0.6931471805599453|1
-8.2|-79.1|2021|verano|30.509999999999998|25|2|2.0|3.418054498728578|0.6931471805599453|1
-8.2|-79.1|2022|verano|160.43|76|2|7.0|5.077857710362984|1.9459101490553132|1
-8.2|-79.1|2023|verano|21.85|20|1|1.0|3.084200921541599|0.0|1
-8.2|-79.1|2024|verano|83.69|36|2|4.0|4.427119496044782|1.3862943611198906|1
-8.2|-79.0|2019|verano|0.4|2|1|1.0|-0.916290731874155|0.0|1
-8.1|-82.8|2017|verano|0.87|1|1|1.0|-0.13926206733350766|0.0|1
-8.1|-82.6|2017|verano|2.0700000000000003|3|1|1.0|0.7275486072772779|0.0|1
-8.1|-82.3|2022|verano|2.25|2|1|1.0|0.8109302162163288|0.0|1
-8.1|-81.9|2022|verano|3.0999999999999996|2|1|1.0|1.1314021114911004|0.0|1
-8.1|-81.8|2022|verano|7.29|7|1|1.0|1.986503546020567|0.0|1
-8.1|-81.7|2021|verano|0.49|1|1|1.0|-0.7133498878774648|0.0|1
-8.1|-81.4|2024|verano|0.78|1|1|1.0|-0.2484613592984996|0.0|1
-8.1|-81.3|2022|verano|2.83|2|1|1.0|1.0402767116551463|0.0|1
-8.1|-81.0|2019|verano|6.85|5|1|1.0|1.9242486522741338|0.0|1
-8.1|-80.8|2021|verano|0.9|1|1|1.0|-0.10536051565782628|0.0|1
-8.1|-80.8|2022|verano|2.9499999999999997|3|1|1.0|1.0818051703517284|0.0|1
-8.1|-80.7|2024|verano|0.13|1|1|1.0|-2.0402208285265546|0.0|1
-8.1|-80.5|2020|verano|19.7|18|1|1.0|2.9806186357439426|0.0|1
-8.1|-80.4|2017|verano|3.5|4|3|1.0|1.252762968495368|0.0|1
-8.1|-80.4|2019|verano|1.76|3|2|1.0|0.5653138090500605|0.0|1
-8.1|-80.4|2020|verano|82.44|67|2|4.0|4.412070756022258|1.3862943611198906|1
-8.1|-80.4|2021|verano|0.75|2|1|1.0|-0.2876820724517809|0.0|1
-8.1|-80.3|2020|verano|55.980000000000004|41|2|3.0|4.0249944840873075|1.0986122886681098|1
-8.1|-80.3|2021|verano|0.73|1|1|1.0|-0.31471074483970024|0.0|1
-8.1|-80.2|2017|verano|9.28|7|1|1.0|2.2278615467981093|0.0|1
-8.1|-80.2|2020|verano|82.19|68|1|4.0|4.409033640160408|1.3862943611198906|1
-8.1|-80.2|2021|verano|12.78|12|1|1.0|2.5478814489493886|0.0|1
-8.1|-80.1|2019|verano|0.71|2|1|1.0|-0.342490308946776|0.0|1
-8.1|-80.1|2020|verano|33.4|23|1|2.0|3.5085558999826545|0.6931471805599453|1
-8.1|-80.1|2022|verano|14.53|13|1|1.0|2.6762154775821916|0.0|1
-8.1|-80.0|2017|verano|2.86|4|2|1.0|1.0508216248317612|0.0|1
-8.1|-80.0|2018|verano|1.0|1|1|1.0|0.0|0.0|1
-8.1|-80.0|2019|verano|2.9|5|1|1.0|1.0647107369924282|0.0|1
-8.1|-80.0|2020|verano|20.29|21|1|1.0|3.0101281538377234|0.0|1
-8.1|-80.0|2022|verano|22.93|21|1|1.0|3.132446096869813|0.0|1
-8.1|-80.0|2023|verano|14.18|19|1|1.0|2.6518325211039815|0.0|1
-8.1|-79.9|2019|verano|2.47|3|1|1.0|0.9042181506398859|0.0|1
-8.1|-79.9|2020|verano|70.53|62|2|3.0|4.256038151220088|1.0986122886681098|1
-8.1|-79.9|2022|verano|4.09|4|1|1.0|1.4085449700547104|0.0|1
-8.1|-79.9|2023|verano|17.19|25|1|1.0|2.844327819394758|0.0|1
-8.1|-79.9|2024|verano|0.34|1|1|1.0|-1.0788096613719298|0.0|1
-8.1|-79.8|2017|verano|39.43|33|2|2.0|3.674526947889536|0.6931471805599453|1
-8.1|-79.8|2019|verano|115.12|85|1|5.0|4.745975062579112|1.6094379124341003|1
-8.1|-79.8|2020|verano|59.42|60|3|3.0|4.084630870034462|1.0986122886681098|1
-8.1|-79.8|2021|verano|6.43|9|2|1.0|1.860974538249528|0.0|1
-8.1|-79.8|2022|verano|10.8|10|3|1.0|2.379546134130174|0.0|1
-8.1|-79.8|2023|verano|4.62|6|1|1.0|1.5303947050936475|0.0|1
-8.1|-79.8|2024|verano|4.34|8|2|1.0|1.4678743481123135|0.0|1
-8.1|-79.7|2017|verano|17.12|23|2|1.0|2.840247370713596|0.0|1
-8.1|-79.7|2019|verano|137.29|92|1|6.0|4.922095476909513|1.791759469228055|1
-8.1|-79.7|2020|verano|53.73|50|2|3.0|3.98397150474073|1.0986122886681098|1
-8.1|-79.7|2021|verano|50.160000000000004|40|1|3.0|3.9152178963246653|1.0986122886681098|1
-8.1|-79.7|2022|verano|19.17|23|3|1.0|2.9533465570575532|0.0|1
-8.1|-79.7|2023|verano|7.65|11|3|1.0|2.0347056478384444|0.0|1
-8.1|-79.7|2024|verano|19.99|15|1|1.0|2.995232148512309|0.0|1
-8.1|-79.6|2017|verano|5.38|8|1|1.0|1.682688374173693|0.0|1
-8.1|-79.6|2018|verano|45.81|46|2|2.0|3.8245024078986507|0.6931471805599453|1
-8.1|-79.6|2019|verano|73.92999999999999|48|2|4.0|4.3031186995690085|1.3862943611198906|1
-8.1|-79.6|2020|verano|63.62|43|3|3.0|4.152927886320998|1.0986122886681098|1
-8.1|-79.6|2021|verano|16.68|18|1|1.0|2.8142103969306005|0.0|1
-8.1|-79.6|2022|verano|97.32|82|2|5.0|4.578004517915322|1.6094379124341003|1
-8.1|-79.6|2023|verano|31.64|32|3|2.0|3.4544221428994533|0.6931471805599453|1
-8.1|-79.6|2024|verano|73.11|53|2|4.0|4.291965156305224|1.3862943611198906|1
-8.1|-79.5|2017|verano|2.29|2|1|1.0|0.8285518175661483|0.0|1
-8.1|-79.5|2018|verano|162.74|127|2|7.0|5.092153835268511|1.9459101490553132|1
-8.1|-79.5|2019|verano|0.17|1|1|1.0|-1.7719568419318752|0.0|1
-8.1|-79.5|2020|verano|46.23|43|3|2.0|3.833628938000134|0.6931471805599453|1
-8.1|-79.5|2021|verano|59.54|32|2|3.0|4.086648355587631|1.0986122886681098|1
-8.1|-79.5|2022|verano|193.07|141|3|9.0|5.263052817447726|2.1972245773362196|1
-8.1|-79.5|2023|verano|17.54|11|2|1.0|2.864483986944037|0.0|1
-8.1|-79.5|2024|verano|35.68|37|2|2.0|3.5745903077118086|0.6931471805599453|1
-8.1|-79.4|2017|verano|0.99|3|2|1.0|-0.01005033585350145|0.0|1
-8.1|-79.4|2018|verano|139.05|99|2|6.0|4.934833580679974|1.791759469228055|1
-8.1|-79.4|2019|verano|0.4|1|1|1.0|-0.916290731874155|0.0|1
-8.1|-79.4|2020|verano|119.12|82|3|5.0|4.780131388375754|1.6094379124341003|1
-8.1|-79.4|2021|verano|111.39999999999999|72|2|5.0|4.713127327493184|1.6094379124341003|1
-8.1|-79.4|2022|verano|418.32|253|4|18.0|6.036246689879875|2.8903717578961645|1
-8.1|-79.4|2023|verano|12.78|11|1|1.0|2.5478814489493886|0.0|1
-8.1|-79.4|2024|verano|37.199999999999996|23|2|2.0|3.6163087612791007|0.6931471805599453|1
-8.1|-79.3|2018|verano|99.04|55|2|5.0|4.595523808936286|1.6094379124341003|1
-8.1|-79.3|2019|verano|53.75|15|1|3.0|3.984343667007772|1.0986122886681098|1
-8.1|-79.3|2020|verano|127.55|74|2|6.0|4.848508444587821|1.791759469228055|1
-8.1|-79.3|2021|verano|127.81|75|2|6.0|4.850544786143623|1.791759469228055|1
-8.1|-79.3|2022|verano|487.56|183|3|21.0|6.189413359787635|3.044522437723423|1
-8.1|-79.3|2023|verano|39.2|32|4|2.0|3.6686767467964168|0.6931471805599453|1
-8.1|-79.3|2024|verano|75.72|39|2|4.0|4.327042326341122|1.3862943611198906|1
-8.1|-79.2|2018|verano|3.2800000000000002|4|1|1.0|1.1878434223960523|0.0|1
-8.1|-79.2|2019|verano|8.61|11|1|1.0|2.152924318439639|0.0|1
-8.1|-79.2|2020|verano|25.34|23|2|2.0|3.232384174892993|0.6931471805599453|1
-8.1|-79.2|2021|verano|84.11|35|2|4.0|4.432125465974346|1.3862943611198906|1
-8.1|-79.2|2022|verano|45.86|23|2|2.0|3.8255932774297583|0.6931471805599453|1
-8.1|-79.2|2023|verano|40.85|24|2|2.0|3.709906821306012|0.6931471805599453|1
-8.1|-79.2|2024|verano|9.34|6|1|1.0|2.234306252240751|0.0|1
-8.0|-82.7|2017|verano|0.89|1|1|1.0|-0.11653381625595151|0.0|1
-8.0|-82.3|2022|verano|0.25|2|1|1.0|-1.3862943611198906|0.0|1
-8.0|-81.4|2019|verano|0.71|1|1|1.0|-0.342490308946776|0.0|1
-8.0|-81.4|2024|verano|0.56|1|1|1.0|-0.579818495252942|0.0|1
-8.0|-81.3|2017|verano|2.21|3|1|1.0|0.7929925155296614|0.0|1
-8.0|-81.3|2019|verano|0.51|1|1|1.0|-0.6733445532637656|0.0|1
-8.0|-81.2|2019|verano|0.32|1|1|1.0|-1.1394342831883648|0.0|1
-8.0|-81.1|2022|verano|0.39|1|1|1.0|-0.941608539858445|0.0|1
-8.0|-81.0|2017|verano|7.1000000000000005|8|1|1.0|1.9600947840472698|0.0|1
-8.0|-81.0|2018|verano|2.86|3|1|1.0|1.0508216248317612|0.0|1
-8.0|-81.0|2019|verano|5.3100000000000005|2|1|1.0|1.6695918352538475|0.0|1
-8.0|-80.9|2017|verano|4.9|4|1|1.0|1.589235205116581|0.0|1
-8.0|-80.9|2019|verano|3.1799999999999997|2|1|1.0|1.1568811967920853|0.0|1
-8.0|-80.8|2022|verano|0.12|1|1|1.0|-2.120263536200091|0.0|1
-8.0|-80.7|2020|verano|1.11|1|1|1.0|0.10436001532424286|0.0|1
-8.0|-80.6|2017|verano|1.0|3|1|1.0|0.0|0.0|1
-8.0|-80.5|2020|verano|1.1|1|1|1.0|0.09531017980432493|0.0|1
-8.0|-80.4|2017|verano|1.76|2|1|1.0|0.5653138090500605|0.0|1
-8.0|-80.4|2020|verano|49.47|40|1|3.0|3.901366425239617|1.0986122886681098|1
-8.0|-80.3|2018|verano|0.52|1|1|1.0|-0.6539264674066639|0.0|1
-8.0|-80.3|2020|verano|21.72|24|1|1.0|3.0782334950657346|0.0|1
-8.0|-80.2|2017|verano|8.78|10|3|1.0|2.172476407647025|0.0|1
-8.0|-80.2|2018|verano|1.29|1|1|1.0|0.25464221837358075|0.0|1
-8.0|-80.2|2019|verano|1.7200000000000002|2|1|1.0|0.5423242908253618|0.0|1
-8.0|-80.2|2020|verano|112.13|90|3|5.0|4.71965891247279|1.6094379124341003|1
-8.0|-80.2|2021|verano|0.66|1|1|1.0|-0.4155154439616658|0.0|1
-8.0|-80.1|2017|verano|0.65|2|2|1.0|-0.4307829160924542|0.0|1
-8.0|-80.1|2019|verano|1.23|3|2|1.0|0.20701416938432612|0.0|1
-8.0|-80.1|2020|verano|26.91|36|1|2.0|3.2924979647388146|0.6931471805599453|1
-8.0|-80.1|2021|verano|1.63|3|2|1.0|0.4885800148186709|0.0|1
-8.0|-80.1|2022|verano|3.9000000000000004|5|1|1.0|1.3609765531356008|0.0|1
-8.0|-80.0|2019|verano|2.2399999999999998|2|1|1.0|0.8064758658669484|0.0|1
-8.0|-80.0|2020|verano|23.49|22|1|1.0|3.1565747986708215|0.0|1
-8.0|-80.0|2021|verano|0.36|1|1|1.0|-1.0216512475319814|0.0|1
-8.0|-80.0|2022|verano|19.62|19|1|1.0|2.976549454137217|0.0|1
-8.0|-80.0|2023|verano|19.63|18|1|1.0|2.9770590082883697|0.0|1
-8.0|-79.9|2017|verano|10.41|12|2|1.0|2.3427668826268775|0.0|1
-8.0|-79.9|2019|verano|21.93|17|1|1.0|3.0878555624297968|0.0|1
-8.0|-79.9|2020|verano|73.3|65|2|4.0|4.294560608892605|1.3862943611198906|1
-8.0|-79.9|2021|verano|2.1799999999999997|2|1|1.0|0.7793248768009975|0.0|1
-8.0|-79.9|2022|verano|1.37|2|1|1.0|0.3148107398400336|0.0|1
-8.0|-79.9|2023|verano|7.27|9|1|1.0|1.9837562915454279|0.0|1
-8.0|-79.8|2017|verano|85.28|63|2|4.0|4.445939960417534|1.3862943611198906|1
-8.0|-79.8|2019|verano|147.79|94|1|7.0|4.995792347226481|1.9459101490553132|1
-8.0|-79.8|2020|verano|150.17|93|3|7.0|5.011767985692189|1.9459101490553132|1
-8.0|-79.8|2021|verano|4.01|6|1|1.0|1.3887912413184778|0.0|1
-8.0|-79.8|2022|verano|10.07|10|3|1.0|2.309560706730471|0.0|1
-8.0|-79.8|2023|verano|1.08|2|1|1.0|0.0769610411361284|0.0|1
-8.0|-79.8|2024|verano|4.0|4|1|1.0|1.3862943611198906|0.0|1
-8.0|-79.7|2017|verano|40.79|33|1|2.0|3.708436953329467|0.6931471805599453|1
-8.0|-79.7|2018|verano|8.97|6|1|1.0|2.1938856760707046|0.0|1
-8.0|-79.7|2019|verano|124.1|95|2|6.0|4.821087692210561|1.791759469228055|1
-8.0|-79.7|2020|verano|60.19|55|2|3.0|4.0975062255596795|1.0986122886681098|1
-8.0|-79.7|2021|verano|47.07|35|2|2.0|3.851635855413051|0.6931471805599453|1
-8.0|-79.7|2022|verano|93.93|71|3|4.0|4.542549824006424|1.3862943611198906|1
-8.0|-79.7|2024|verano|32.27|35|2|2.0|3.4741380060638707|0.6931471805599453|1
-8.0|-79.6|2017|verano|41.85|27|2|2.0|3.7340917969354845|0.6931471805599453|1
-8.0|-79.6|2018|verano|65.31|52|2|3.0|4.179145163914566|1.0986122886681098|1
-8.0|-79.6|2019|verano|55.28|48|3|3.0|4.012411179459415|1.0986122886681098|1
-8.0|-79.6|2020|verano|88.22|68|3|4.0|4.479833694676794|1.3862943611198906|1
-8.0|-79.6|2021|verano|20.41|15|1|1.0|3.0160249768217535|0.0|1
-8.0|-79.6|2022|verano|163.6|117|3|7.0|5.097424424168647|1.9459101490553132|1
-8.0|-79.6|2023|verano|28.53|20|4|2.0|3.3509561652254085|0.6931471805599453|1
-8.0|-79.6|2024|verano|162.15|100|2|7.0|5.088521832753327|1.9459101490553132|1
-8.0|-79.5|2018|verano|48.5|43|2|3.0|3.8815637979434374|1.0986122886681098|1
-8.0|-79.5|2019|verano|16.4|15|4|1.0|2.797281334830153|0.0|1
-8.0|-79.5|2020|verano|65.48|53|3|3.0|4.181744752502934|1.0986122886681098|1
-8.0|-79.5|2021|verano|33.56|38|2|2.0|3.5133348815990053|0.6931471805599453|1
-8.0|-79.5|2022|verano|280.75|171|4|12.0|5.637464593618552|2.4849066497880004|1
-8.0|-79.5|2023|verano|44.85|35|3|2.0|3.803323588504805|0.6931471805599453|1
-8.0|-79.5|2024|verano|52.019999999999996|44|2|3.0|3.9516282600205055|1.0986122886681098|1
-8.0|-79.4|2017|verano|0.47|2|1|1.0|-0.7550225842780328|0.0|1
-8.0|-79.4|2018|verano|75.88|56|2|4.0|4.3291531450668135|1.3862943611198906|1
-8.0|-79.4|2019|verano|4.21|5|1|1.0|1.43746264769429|0.0|1
-8.0|-79.4|2020|verano|36.5|37|3|2.0|3.597312260588446|0.6931471805599453|1
-8.0|-79.4|2021|verano|192.96|94|2|9.0|5.262482913538821|2.1972245773362196|1
-8.0|-79.4|2022|verano|338.93|207|4|15.0|5.825793596383006|2.70805020110221|1
-8.0|-79.4|2023|verano|49.75|48|2|3.0|3.907010463604602|1.0986122886681098|1
