producer_id,zone,lot,plot,orig_crop,variety,seedtime,harvest_date,show_furrow,n_plants_m,n_plants_ha,date_beginning_flowering,mature_maturation_date,plant_height,fertitilized,type_of_fertilizer,dose_kg_ha,rend_ton_ha,cond_climaticas_de_la_campana,producer_handling,notes,id_lot,cultivation_id,culture,yr,summer,latitude,longitude
16,Norte,B-1,Las Londras,Soya,Tornado,7/3/2014,11/7/2014,0.4,9.3,232500,41865,41933,0.75,Compomaster,15-15-15,77.528089,2.57,,,,62,4,SOYA,2014,0,-16.42246,-63.44669
17,Norte,10C,Guineal,Soya,Parana,7/3/2014,10/31/2014,0.52,16,307692.31,8/10/2014,10/16/2014,0.6,MAP,11-52-0,100,4.1912982,,,,70,4,SOYA,2014,0,-16.49887,-63.38968
19,Norte,E-2,Los Suenos,Soya,TORNADO,7/3/2014,11/5/2014,0.42,14,333333.33,41863.2,41933.2,0.65,0,0,0,2.5682286,,,,101,4,SOYA,2014,0,-16.473,-63.4355
18,Norte,B-1,Panama,Soya,Munasqa,7/3/2014,10/19/2014,0.35,14,400000,41857.66667,41917.66667,0.55,0,0,0,1.7814545,,,,85,4,SOYA,2014,0,-16.8036,-63.1789
19,Norte,B-8,Los Suenos,Soya,Munasqa,7/6/2014,10/29/2014,0.35,16,457142.86,41861,41926,0.5,0,0,0,1.9222667,,,,99,4,SOYA,2014,0,-16.46876,-63.42963
18,Norte,C-4,Panama,Soya,Tornado,7/7/2014,11/7/2014,0.45,15,333333.33,41867.625,41936.625,0.6,0,0,0,1.7889243,,,,88,4,SOYA,2014,0,-16.77636,-63.16596
16,Norte,D-1,Las Londras,Soya,Munasqa,7/10/2014,10/23/2014,0.4,16,400000,41865,41930,0.6,Compomaster,15-15-15,79.9808,2.63,,,,64,4,SOYA,2014,0,-16.39422,-63.46148
16,Norte,A-3,Las Londras,Soya,Munasqa,7/14/2014,11/1/2014,0.4,16,400000,41869,41934,0.7,Compomaster,15-15-15,83.20802,2.49,,,,60,4,SOYA,2014,0,-16.44309,-63.44375
17,Norte,2A2,Guineal,Soya,Parana,7/14/2014,11/11/2014,0.52,16,307692.31,8/21/2014,10/27/2014,0.6,MAP,11-52-0,100,3.1267734,,,,74,4,SOYA,2014,0,-16.4733,-63.43684
16,Norte,H-2b,Las Londras,Soya,Tornado,7/18/2014,11/22/2014,0.4,14,350000,41880,41948,0.75,Compomaster,15-15-15,98.13278,2.23,,,,69,4,SOYA,2014,0,-16.36514,-63.48737
18,Norte,F-2,Panama,Soya,Tornado,7/18/2014,11/18/2014,0.45,15,333333.33,41878.76923,41947.76923,0.6,0,0,0,1.6877432,,,,93,4,SOYA,2014,0,-16.74639,-63.19876
16,Norte,H-2a,Las Londras,Soya,Tornado,7/19/2014,11/23/2014,0.4,14,350000,41881,41949,0.75,Compomaster,15-15-15,98.13278,2.54,,,,68,4,SOYA,2014,0,-16.35849,-63.48079
19,Norte,G-2,Los Suenos,Soya,Munasqa,7/19/2014,11/11/2014,0.35,16,457142.86,41874.33333,41939.33333,0.5,0,0,0,2.4724638,,,,104,4,SOYA,2014,0,-16.48252,-63.42708
16,Norte,B-2,Las Londras,Soya,SW-4795,7/21/2014,11/8/2014,0.4,13.2,330000,41881,41950,0.7,Compomaster,15-15-15,110.427807,1.99,,,,63,4,SOYA,2014,0,-16.40368,-63.443
18,Norte,H-2,Panama,Soya,Munasqa,7/22/2014,11/7/2014,0.35,14,400000,41876,41936,0.55,0,0,0,3.0545287,,,,97,4,SOYA,2014,0,-16.72893,-63.20754
19,Norte,I-1,Los Suenos,Soya,Munasqa,7/22/2014,11/14/2014,0.35,16,457142.86,41877,41942,0.5,0,0,0,1.6750821,,,,106,4,SOYA,2014,0,-16.46548,-63.44899
19,Norte,G-8,Los Suenos,Soya,Munasqa,7/25/2014,11/17/2014,0.35,16,457142.86,41880.5,41945.5,0.5,0,0,0,2.4909302,,,,105,4,SOYA,2014,0,-16.49075,-63.42456
16,Norte,H-2,Las Londras,Soya,BO-001,7/28/2014,11/13/2014,0.4,14,350000,41888,41953,0.7,Compomaster,15-15-15,99.5989304,4.47,,,,67,4,SOYA,2014,0,-16.36096,-63.48191
16,Norte,G-2,Las Londras,Soya,Tornado,7/29/2014,12/3/2014,0.4,14,350000,41891,41959,0.75,Compomaster,15-15-15,98.13278,2.77,,,,66,4,SOYA,2014,0,-16.37112,-63.47879
18,Norte,D-4,Panama,Soya,Tornado,7/30/2014,11/30/2014,0.45,15,333333.33,41890.2,41959.2,0.6,0,0,0,1.8276389,,,,90,4,SOYA,2014,0,-16.76408,-63.17366
16,Norte,A-5,Las Londras,Soya,Tornado,7/31/2014,12/5/2014,0.4,14,350000,41893,41961,0.75,0,0,0,2.75,,,,61,4,SOYA,2014,0,-16.42141,-63.43512
19,Norte,F-2,Los Suenos,Soya,TORNADO,7/31/2014,12/3/2014,0.42,14,333333.33,41891.33333,41961.33333,0.65,0,0,0,2.0701709,,,,103,4,SOYA,2014,0,-16.47181,-63.43208
18,Norte,B-7,Panama,Soya,Tornado,8/2/2014,12/3/2014,0.45,15,333333.33,41893.55556,41962.55556,0.6,0,0,0,1.6116469,,,,86,4,SOYA,2014,0,-16.78288,-63.15462
19,Norte,C-5,Los Suenos,Soya,MONSOY,8/2/2014,12/10/2014,0.42,15,357142.86,41893.66667,41968.66667,0.65,0,0,0,2.0087591,,,,100,4,SOYA,2014,0,-16.48298,-63.44672
18,Norte,G-3,Panama,Soya,Munasqa,8/3/2014,11/19/2014,0.35,14,400000,41888.33333,41948.33333,0.6,0,0,0,2.344,,,,96,4,SOYA,2014,0,-16.73965,-63.20295
18,Norte,E-5,Panama,Soya,Tornado,8/4/2014,12/5/2014,0.45,15,333333.33,41895.33333,41964.33333,0.6,0,0,0,1.7109615,,,,92,4,SOYA,2014,0,-16.74999,-63.17725
16,Norte,D-2,Las Londras,Soya,Munasqa,8/9/2014,11/27/2014,0.4,16,400000,41895,41960,0.5,0,0,0,1.14,,,,65,4,SOYA,2014,0,-16.3844,-63.45223
18,Norte,C-2,Panama,Soya,Tornado,11/5/2014,3/10/2015,0.52,14,269230.77,41990,42059,0.7,0,0,0,2.5985697,,,,87,4,SOYA,2014,1,-16.78241,-63.17399
19,Norte,I-1,Los Suenos,Soya,MONSOY,11/9/2014,3/4/2015,0.52,16,307692.31,41992,42057,0.6,0,0,0,2.1729976,,,,106,4,SOYA,2014,1,-16.46548,-63.44899
19,Norte,B-8,Los Suenos,Soya,PARANA,11/9/2014,3/14/2015,0.52,16,307692.31,41992,42064,0.65,0,0,0,1.8529714,,,,99,4,SOYA,2014,1,-16.46876,-63.42963
16,Norte,A-3,Las Londras,Maiz,DAS-710,11/12/2014,4/11/2015,0.52,3,57692.308,42020,42070,2,MAP / UREA,11-52-0 / 46-0-0,100/ 150,7.22,,,,60,1,MAIZ,2014,1,-16.44309,-63.44375
3,Centro,1,Okinawa 2,Soya,Munasqa,11/13/2014,3/1/2015,0.42,11,261904.76,12/17/2014,2/9/2015,0.85,0,0,0,2.84,Bueno,Bueno,,4,4,SOYA,2014,1,-17.43107,-62.79027
3,Centro,2,Okinawa 2,Soya,Munasqa,11/13/2014,3/1/2015,0.42,11,261904.76,12/17/2014,2/9/2015,0.85,0,0,0,2.76,Bueno,Bueno,,5,4,SOYA,2014,1,-17.43241,-62.81361
18,Norte,H-2,Panama,Soya,Monsoy,11/13/2014,3/11/2015,0.52,14,269230.77,41994,42059,0.65,0,0,0,2.47,,,,97,4,SOYA,2014,1,-16.72893,-63.20754
10,Este,1 a 13,Los Robles,Soya,Munasqa,11/15/2014,3/8/2015,0.52,16,307692.31,12/20/2014,2/21/2015,0.95,0,0,0,2.8,Bueno,Bueno,,15,4,SOYA,2014,1,-17.03321,-62.0362
12,Este,14-P,AgroOriente,Maiz,DAS-688,11/15/2014,4/16/2015,0.35,2.1,60000,1/19/2015,3/15/2015,,0,0,0,,Bueno,Bueno,,26,1,MAIZ,2014,1,-16.92666,-62.41933
12,Este,15-N,AgroOriente,Maiz,DAS-688,11/15/2014,4/16/2015,0.35,2.1,60000,1/19/2015,3/15/2015,,0,0,0,,Bueno,Bueno,,27,1,MAIZ,2014,1,-16.92304,-62.40913
12,Este,12-P,AgroOriente,Maiz,DAS-688,11/16/2014,4/15/2015,0.35,2.1,60000,1/20/2015,2/24/2015,,0,0,0,,Bueno,Bueno,,22,1,MAIZ,2014,1,-16.93135,-62.41894
12,Este,13-P,AgroOriente,Maiz,DAS-688,11/16/2014,4/16/2015,0.35,2.1,60000,1/20/2015,2/24/2015,,0,0,0,,Bueno,Bueno,,24,1,MAIZ,2014,1,-16.92877,-62.41945
14,Este,F11,Europa,Maiz ensilaje,M 355,11/17/2014,2/15/2015,0.42,2.4,57142.857,1/21/2015,3/17/2015,2.2,0,0,0,17.351672,,,,50,1,MAIZ ENSILAJE,2014,1,-17.08271,-62.39614
14,Este,D02,Europa,Soya,Munasqa,11/17/2014,3/11/2015,0.42,12,285714.29,12/22/2014,2/23/2015,0.8,0,0,0,3.7386856,,,,48,4,SOYA,2014,1,-17.05411,-62.37315
17,Norte,5RC1,Guineal,Maiz,DK-392,11/17/2014,4/21/2015,0.52,3,57692.308,1/19/2015,3/17/2015,2.1,MAP / UREA,11-52-0 / 46-0-0,80 / 150,4.872517,,,,77,1,MAIZ,2014,1,-16.50469,-63.42625
17,Norte,5RC2,Guineal,Maiz,DK-392,11/17/2014,4/21/2015,0.52,3,57692.308,1/19/2015,3/17/2015,2.1,MAP / UREA,11-52-0 / 46-0-0,80 / 150,3.6173913,,,,78,1,MAIZ,2014,1,-16.50612,-63.42582
17,Norte,5RC3,Guineal,Maiz,DK-392,11/17/2014,4/21/2015,0.52,3,57692.308,1/19/2015,3/17/2015,2.1,MAP / UREA,11-52-0 / 46-0-0,80 / 150,4.4850943,,,,79,1,MAIZ,2014,1,-16.50712,-63.42468
16,Norte,D-1,Las Londras,Maiz,agri 210,11/19/2014,4/23/2015,0.52,2.8,53846.154,42030,42072,2.1,MAP / UREA,11-52-0 / 46-0-0,100 / 150,4.75,,,,64,1,MAIZ,2014,1,-16.39422,-63.46148
2,Centro,7,Okinawa 2,Soya,MUNASCA,11/20/2014,3/10/2015,0.52,12,230769.23,12/23/2014,2/24/2015,0.9,MAP,11/52/00,50KG,2,MALO,Bueno,,3,4,SOYA,2014,1,-17.38402,-62.84354
2,Centro,2,Okinawa 2,Soya,Munasqa,11/20/2014,3/10/2015,0.52,12.5,240384.62,12/23/2014,2/23/2015,1,MAP,11/52/00,50KG,2.1,MALO,Bueno,,2,4,SOYA,2014,1,-17.37595,-62.8454
16,Norte,G-2,Las Londras,Maiz,agri 210,11/21/2014,4/25/2015,0.52,2.5,48076.923,42032,42074,2.1,MAP / UREA,11-52-0 / 46-0-0,100 / 150,3.1,,,,66,1,MAIZ,2014,1,-16.37112,-63.47879
17,Norte,4A,Guineal,Soya,NA-8015,11/23/2014,3/23/2015,0.52,14,269230.77,12/31/2014,3/11/2015,0.7,0,0,0,1.9006428,,,,75,4,SOYA,2014,1,-16.48085,-63.44698
10,Este,1 a 6,Chihuahua,Soya,Munasqa,11/24/2014,3/17/2015,0.52,17,326923.08,12/29/2014,3/2/2015,0.8,0,0,0,2.7,Regular,bueno,,14,4,SOYA,2014,1,-17.23431,-62.15536
16,Norte,A-3,Las Londras,Soya,Parana,11/24/2014,4/1/2015,0.4,12,300000,42007,42082,0.65,MAP,11-52-0,70,2.73,,,,60,4,SOYA,2014,1,-16.44309,-63.44375
18,Norte,G-3,Panama,Soya,NA-8015,11/24/2014,4/3/2015,0.52,14,269230.77,42008,42085,0.75,0,0,0,2.233,,,,96,4,SOYA,2014,1,-16.73965,-63.20295
4,Centro,1,N. Horizonte,Soya,Potencia,11/26/2014,3/12/2015,0.52,13,250000,1/1/2015,3/2/2015,0.9,0,0,0,3.15,Regular,Bueno,,6,4,SOYA,2014,1,-17.2344,-62.81448
9,Este,1,Alemania,Soya,Munasqa,11/28/2014,3/25/2015,0.5,19,380000,1/2/2015,3/6/2015,0.85,0,0,0,3,Regular,bueno,,12,4,SOYA,2014,1,-17.2445,-62.55631
12,Este,10-P,AgroOriente,Soya,Munasqa,11/28/2014,4/24/2015,0.35,10.5,300000,1/2/2015,3/8/2015,,0,0,0,,Bueno,Bueno,,18,4,SOYA,2014,1,-16.9359,-62.41855
12,Este,11-P,AgroOriente,Soya,Munasqa,11/28/2014,3/25/2015,0.35,10.5,300000,1/2/2015,3/8/2015,,0,0,0,,Bueno,Bueno,,20,4,SOYA,2014,1,-16.93385,-62.41888
13,Este,RG225,Triangulo,Maiz,USURI-967,11/28/2014,4/23/2015,0.52,2.8,53846.154,2/1/2015,3/28/2015,1.9,0,0,0,0.81355741,,,,32,1,MAIZ,2014,1,-17.31122,-62.4154
13,Este,RG226,Triangulo,Maiz,USURI-967,11/28/2014,4/23/2015,0.52,2.8,53846.154,2/1/2015,3/28/2015,1.9,0,0,0,1.8734593,,,,33,1,MAIZ,2014,1,-17.31366,-62.41641
13,Este,RG233,Triangulo,Maiz,USURI-967,11/28/2014,4/23/2015,0.52,2.8,53846.154,2/1/2015,3/28/2015,1.9,0,0,0,0.98195431,,,,36,1,MAIZ,2014,1,-17.33174,-62.42095
13,Este,RG234,Triangulo,Maiz,USURI-967,11/28/2014,4/24/2015,0.52,2.8,53846.154,2/1/2015,3/28/2015,1.9,0,0,0,1.4589007,,,,37,1,MAIZ,2014,1,-17.33496,-62.42182
16,Norte,B-2,Las Londras,Soya,Parana,11/28/2014,4/5/2015,0.4,12,300000,42011,42086,0.6,MAP,11-52-0,70,2.44,,,,63,4,SOYA,2014,1,-16.40368,-63.443
13,Este,RG230,Triangulo,Maiz,DK-834,11/29/2014,4/23/2015,0.52,2.8,53846.154,2/2/2015,3/29/2015,2,0,0,0,0.62325779,,,,35,1,MAIZ,2014,1,-17.32266,-62.41942
13,Este,RG229,Triangulo,Maiz,USURI-967,11/29/2014,4/23/2015,0.52,2.8,53846.154,2/2/2015,3/29/2015,1.9,0,0,0,1.6549576,,,,34,1,MAIZ,2014,1,-17.32007,-62.41806
14,Este,D08,Europa,Soya,Munasqa,11/29/2014,3/22/2015,0.42,12,285714.29,1/3/2015,3/7/2015,0.8,0,0,0,3.6666435,,,,49,4,SOYA,2014,1,-17.07021,-62.37194
18,Norte,C-4,Panama,Soya,Parana,11/29/2014,3/24/2015,0.52,15,288461.54,42010,42075,0.6,0,0,0,2.4707949,,,,88,4,SOYA,2014,1,-16.77636,-63.16596
19,Norte,F-2,Los Suenos,Soya,PARANA,11/29/2014,4/3/2015,0.52,16,307692.31,42012,42084,0.65,0,0,0,1.9049474,,,,103,4,SOYA,2014,1,-16.47181,-63.43208
9,Este,2,Alemania,Soya,Munasqa,11/30/2014,3/29/2015,0.5,19,380000,1/4/2015,3/8/2015,0.8,0,0,0,2.87,Regular,bueno,,13,4,SOYA,2014,1,-17.23988,-62.55854
11,Este,3,Santa Anita A,Soya,Munasqa,11/30/2014,3/20/2015,0.52,18.5,355769.23,1/4/2015,3/8/2015,0.8,0,0,60,3.03,Buena,Bueno,,16,4,SOYA,2014,1,-17.1346,-62.1721
12,Este,10-N,AgroOriente,Soya,Munasqa,11/30/2014,4/9/2015,0.35,10.5,300000,1/4/2015,3/10/2015,,0,0,0,,Bueno,Bueno,,17,4,SOYA,2014,1,-16.93429,-62.40995
14,Este,C11,Europa,Soya,Munasqa,11/30/2014,3/23/2015,0.42,12,285714.29,1/4/2015,3/8/2015,0.8,0,0,0,3.5884045,,,,47,4,SOYA,2014,1,-17.08261,-62.3608
17,Norte,1A,Guineal,Soya,NA-8015,11/30/2014,3/30/2015,0.52,14,269230.77,1/7/2015,3/18/2015,0.7,0,0,0,1.9955194,,,,72,4,SOYA,2014,1,-16.46264,-63.44027
17,Norte,1R1,Guineal,Soya,NA-8015,11/30/2014,3/30/2015,0.52,14,269230.77,1/7/2015,3/18/2015,0.7,0,0,0,3.6916168,,,,73,4,SOYA,2014,1,-16.5036,-63.40421
18,Norte,D-4,Panama,Soya,Parana,11/30/2014,3/25/2015,0.52,15,288461.54,42011,42076,0.65,0,0,0,2.2878478,,,,90,4,SOYA,2014,1,-16.76408,-63.17366
6,Okinawa 2,Chaco 5,Asato,Soya,N-8009,12/1/2014,3/21/2015,0.45,17,377777.78,1/6/2015,3/12/2015,1.1,MAP,11-52-0,60,3.2,Buena,Bueno,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, en este caso el productor ocupa entre 150 y 170 kg/ha de semilla",9,4,SOYA,2014,1,-17.30715,-62.82835
6,Okinawa 2,Chaco 2,Campamento,Soya,Potencia,12/1/2014,12/2/2014,0.52,17,326923.08,1/3/2015,3/5/2015,0.9,MAP,11-52-0,60,2.5,Buena,Bueno,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, en este caso el productor ocupa entre 150 y 170 kg/ha de semilla",8,4,SOYA,2014,1,-17.33236,-62.84529
12,Este,11-N,AgroOriente,Soya,Munasqa,12/1/2014,4/8/2015,0.35,10.5,300000,1/5/2015,3/11/2015,,0,0,0,,Bueno,Bueno,,19,4,SOYA,2014,1,-16.932,-62.40997
16,Norte,D-2,Las Londras,Soya,Parana,12/1/2014,4/8/2015,0.4,12,300000,42014,42089,0.6,MAP,11-52-0,70,0.99,,,,65,4,SOYA,2014,1,-16.3844,-63.45223
12,Este,12-N,AgroOriente,Soya,Munasqa,12/2/2014,4/7/2015,0.35,10.5,300000,1/6/2015,3/12/2015,,0,0,0,,Bueno,Bueno,,21,4,SOYA,2014,1,-16.9297,-62.40969
12,Este,13-N,AgroOriente,Soya,Munasqa,12/2/2014,4/8/2015,0.35,10.5,300000,1/6/2015,3/12/2015,,0,0,0,,Bueno,Bueno,,23,4,SOYA,2014,1,-16.92731,-62.40978
14,Este,B04,Europa,Soya,Munasqa,12/2/2014,3/24/2015,0.42,12,285714.29,1/6/2015,3/10/2015,0.8,0,0,0,3.7314472,,,,45,4,SOYA,2014,1,-17.05833,-62.35004
14,Este,A09,Europa,Soya,Munasqa,12/3/2014,3/20/2015,0.42,12,285714.29,1/7/2015,3/11/2015,0.8,0,0,0,3.2570761,,,,43,4,SOYA,2014,1,-17.07043,-62.33751
17,Norte,2A2,Guineal,Soya,Parana,12/3/2014,4/17/2015,0.52,14,269230.77,1/14/2015,3/23/2015,0.65,0,0,0,2.3199306,,,,74,4,SOYA,2014,1,-16.4733,-63.43684
16,Norte,B-1,Las Londras,Soya,Tornado,12/4/2014,4/8/2015,0.4,12,300000,42017,42087,0.7,MAP,11-52-0,70,2.53,,,,62,4,SOYA,2014,1,-16.42246,-63.44669
18,Norte,F-2,Panama,Soya,Monsoy,12/4/2014,4/1/2015,0.52,14,269230.77,42015,42080,0.65,0,0,0,1.7831733,,,,93,4,SOYA,2014,1,-16.74639,-63.19876
19,Norte,C-5,Los Suenos,Soya,MONSOY,12/4/2014,3/29/2015,0.52,15,288461.54,42017,42082,0.65,0,0,0,2.2745383,,,,100,4,SOYA,2014,1,-16.48298,-63.44672
19,Norte,G-2,Los Suenos,Soya,NA-8015,12/4/2014,3/28/2015,0.52,14,269230.77,42015,,0.75,0,0,0,2.7696618,,,,104,4,SOYA,2014,1,-16.48252,-63.42708
1,Centro,1,N. Horizonte,Soya,Potencia,12/5/2014,3/14/2015,0.35,10,285714.29,1/9/2015,3/5/2015,1.15,0,0,0,3.5,Regular,Bueno,,1,4,SOYA,2014,1,-17.22852,-62.83062
14,Este,B17,Europa,Soya,Munasqa,12/8/2014,4/6/2015,0.42,12,285714.29,1/12/2015,3/16/2015,0.8,0,0,0,3.7422543,,,,46,4,SOYA,2014,1,-17.09826,-62.34688
17,Norte,5RA7,Guineal,Soya,DM-8473,12/8/2014,3/18/2015,0.52,15,288461.54,1/11/2015,3/8/2015,0.5,0,0,0,2.1797637,,,,76,4,SOYA,2014,1,-16.50735,-63.441
13,Este,RG238,Triangulo,Maiz,DAS-2B688,12/9/2014,4/24/2015,0.52,2.8,53846.154,2/9/2015,4/13/2015,1.9,0,0,0,2.1367681,,,,38,1,MAIZ,2014,1,-17.34814,-62.42194
13,Este,RG239,Triangulo,Maiz,DAS-2B688,12/9/2014,4/24/2015,0.52,2.8,53846.154,2/9/2015,4/13/2015,1.9,0,0,0,3.6730724,,,,39,1,MAIZ,2014,1,-17.35046,-62.42325
19,Norte,G-8,Los Suenos,Soya,TORNADO,12/9/2014,4/8/2015,0.52,15,288461.54,42022,42087,0.75,0,0,0,2.2419643,,,,105,4,SOYA,2014,1,-16.49075,-63.42456
8,Este,1,La nina,Soya,Potencia,12/10/2014,3/30/2015,0.52,18,346153.85,1/11/2015,3/15/2015,0.85,0,0,0,2.95,Regular,bueno,,11,4,SOYA,2014,1,-17.38391,-62.57201
12,Este,14-N,AgroOriente,Soya,Munasqa,12/10/2014,4/9/2015,0.35,10.5,300000,1/14/2015,3/20/2015,,0,0,0,,Bueno,Bueno,,25,4,SOYA,2014,1,-16.92482,-62.40973
14,Este,A23,Europa,Soya,Munasqa,12/10/2014,4/8/2015,0.42,12,285714.29,1/14/2015,3/18/2015,0.8,0,0,0,3.7538899,,,,44,4,SOYA,2014,1,-17.11616,-62.33236
18,Norte,E-5,Panama,Soya,Monsoy,12/10/2014,4/7/2015,0.52,14,269230.77,42021,42086,0.65,0,0,0,2.331,,,,92,4,SOYA,2014,1,-16.74999,-63.17725
16,Norte,A-5,Las Londras,Soya,NA-8015,12/13/2014,4/1/2015,0.4,11,275000,42024,42091,0.7,MAP,11-52-0,70,3.96,,,,61,4,SOYA,2014,1,-16.42141,-63.43512
15,Este,1,Chihuahua,Soya,Munasqa,12/16/2014,4/13/2015,0.52,13.5,259615.38,1/20/2015,3/24/2015,0.7,0,0,0,2.2,Regular,BUENA,,51,4,SOYA,2014,1,-17.08809,-61.93275
15,Este,5,Chihuahua,Soya,Munasqa,12/16/2014,4/13/2015,0.52,13,250000,1/20/2015,1/20/2015,0.8,0,0,0,2.2,Regular,BUENA,,56,4,SOYA,2014,1,-17.08142,-61.9413
19,Norte,E-2,Los Suenos,Soya,NA-8015,12/16/2014,3/28/2016,0.52,16,307692.31,42027,,0.75,0,0,0,2.6156,,,,101,4,SOYA,2014,1,-16.473,-63.4355
15,Este,3,Chihuahua,Soya,Munasqa,12/17/2014,4/14/2015,0.52,13.5,259615.38,1/21/2015,3/25/2015,0.75,0,0,0,2.2,Regular,BUENA,,55,4,SOYA,2014,1,-17.08539,-61.93736
19,Norte,B-2,Los Suenos,Soya,MONSOY,12/17/2014,4/11/2015,0.52,16,307692.31,42030,42095,0.55,0,0,0,1.3862222,,,,98,4,SOYA,2014,1,-16.46286,-63.44282
15,Este,7,Chihuahua,Soya,Munasqa,12/18/2014,4/15/2015,0.52,13,250000,1/22/2015,3/26/2015,0.75,0,0,0,2.2,Regular,BUENA,,57,4,SOYA,2014,1,-17.07688,-61.94441
15,Este,9,Chihuahua,Soya,Munasqa,12/22/2014,4/19/2015,0.52,13,250000,1/26/2015,3/30/2015,0.7,0,0,0,2.2,Regular,BUENA,,58,4,SOYA,2014,1,-17.07179,-61.94698
15,Este,11,Chihuahua,Soya,Munasqa,12/23/2014,4/20/2015,0.52,13,250000,1/27/2015,3/31/2015,0.7,0,0,0,2.2,Regular,BUENA,,52,4,SOYA,2014,1,-17.06818,-61.95138
15,Este,13,Chihuahua,Soya,Munasqa,12/24/2014,4/21/2015,0.52,13,250000,1/28/2015,4/1/2015,0.75,0,0,0,2.2,Regular,BUENA,,53,4,SOYA,2014,1,-17.06327,-61.95457
15,Este,15,Chihuahua,Soya,Munasqa,12/26/2014,4/23/2015,0.52,13,250000,1/30/2015,4/3/2015,0.7,0,0,0,2.2,Regular,BUENA,,54,4,SOYA,2014,1,-17.05879,-61.95797
16,Norte,H-2,Las Londras,Soya,NA-8015,12/29/2014,4/17/2015,0.4,11,275000,42040,42107,0.65,MAP,11-52-0,70,2.96,,,,67,4,SOYA,2014,1,-16.36096,-63.48191
16,Norte,G-2,Las Londras,Soya,SINGENTA-9074,12/29/2014,4/23/2015,0.4,11,275000,42040,42111,0.7,MAP,11-52-0,70,2,,,,66,4,SOYA,2014,1,-16.37112,-63.47879
3,Centro,1,Okinawa 2,Sorgo,Dk 73,3/4/2015,6/24/2015,0.4,9,225000,4/18/2015,6/7/2015,1,0,0,0,1.95,Bueno,Bueno,,4,2,SORGO,2015,0,-17.43107,-62.79027
3,Centro,2,Okinawa 2,Sorgo,Dk 73,3/4/2015,6/24/2015,0.4,9,225000,4/18/2015,6/7/2015,1,0,0,0,1.7,Bueno,Bueno,,5,2,SORGO,2015,0,-17.43241,-62.81361
8,Este,1,La nina,Sorgo,Das 5000,3/10/2015,7/3/2015,0.52,11,211538.46,4/22/2015,6/18/2015,1.25,0,0,0,3.35,Regular,Bueno,,11,2,SORGO,2015,0,-17.38391,-62.57201
14,Este,D02,Europa,Sorgo doble proposito,Massa-03,3/10/2015,7/23/2015,0.42,8,190476.19,4/22/2015,6/18/2015,1.4,0,0,0,2.5763055,,,,48,2,SORGO DOBLE PROPOSITO,2015,0,-17.05411,-62.37315
15,Este,1,Chihuahua,Maiz,Betito,3/23/2015,8/15/2015,0.52,3,57692.308,5/27/2015,7/21/2015,1.9,0,0,0,4,Buena,BUENA,,51,1,MAIZ,2015,0,-17.08809,-61.93275
15,Este,3,Chihuahua,Maiz,Betito,3/23/2015,8/15/2015,0.52,3,57692.308,5/27/2015,7/21/2015,1.9,0,0,0,4,Buena,BUENA,,55,1,MAIZ,2015,0,-17.08539,-61.93736
14,Este,D08,Europa,Sorgo doble proposito,Massa-03,3/24/2015,8/9/2015,0.42,8,190476.19,5/6/2015,7/2/2015,1.4,0,0,0,2.6502957,,,,49,2,SORGO DOBLE PROPOSITO,2015,0,-17.07021,-62.37194
15,Este,5,Chihuahua,Maiz,Betito,3/24/2015,8/16/2015,0.52,3,57692.308,5/28/2015,7/22/2015,1.9,0,0,0,4,Buena,BUENA,,56,1,MAIZ,2015,0,-17.08142,-61.9413
15,Este,7,Chihuahua,Maiz,Betito,3/25/2015,8/17/2015,0.52,3,57692.308,5/29/2015,7/23/2015,2,0,0,0,4,Buena,BUENA,,57,1,MAIZ,2015,0,-17.07688,-61.94441
15,Este,9,Chihuahua,Maiz,Betito,3/25/2015,8/17/2015,0.52,3,57692.308,5/29/2015,7/23/2015,2,0,0,0,4,Buena,BUENA,,58,1,MAIZ,2015,0,-17.07179,-61.94698
14,Este,C11,Europa,Sorgo doble proposito,Massa-03,3/26/2015,7/22/2015,0.42,8,190476.19,5/8/2015,7/4/2015,1.4,0,0,0,0.335,,,,47,2,SORGO DOBLE PROPOSITO,2015,0,-17.08261,-62.3608
14,Este,C11,Europa,Sorgo doble proposito ensilaje,Massa-03,3/26/2015,7/22/2015,0.42,8,190476.19,5/8/2015,7/4/2015,1.4,0,0,0,13.343323,,,,47,2,SORGO DOBLE PROPOSITO ENSILAJE,2015,0,-17.08261,-62.3608
10,Este,1 a 6,Chihuahua,Maiz,Betito,3/30/2015,8/19/2015,0.52,3.2,61538.462,5/27/2015,7/18/2015,2.2,0,0,0,2.41,Regular,Bueno,,14,1,MAIZ,2015,0,-17.23431,-62.15536
10,Este,1 a 13,Los Robles,Maiz,Betito,3/30/2015,9/21/2015,0.52,3.2,61538.462,5/29/2015,7/18/2015,2.15,0,0,0,2.19,Regular,regular,,15,1,MAIZ,2015,0,-17.03321,-62.0362
14,Este,B04,Europa,Maiz,AGRI-104,3/30/2015,9/5/2015,0.42,2.5,59523.81,5/14/2015,7/28/2015,2.1,0,0,0,2.0830705,,,,45,1,MAIZ,2015,0,-17.05833,-62.35004
